cover_stego,image_id,path,split,format,w,h,decode_ok,hash
unknown,5570,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5570.pgm,train,PPM,512,512,True,604d7f50b39e16957694bd725f034873addc76b985c8daf5068100239698d295
unknown,5571,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5571.pgm,test,PPM,512,512,True,29dc0fa620a6aa2cb6b265eaf1689dc37af836f858d1ee596d78298931fcccdf
unknown,5572,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5572.pgm,test,PPM,512,512,True,7a6363cc296965a5a231dc834d150257ffd7c6ebce4ff0c12208e6aeb5cee0d8
unknown,5573,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5573.pgm,train,PPM,512,512,True,0bcf19c5d72160696d26d7ca4bdaf1a2075f52b800bfdf9adca7822bd4b109b4
unknown,5574,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5574.pgm,train,PPM,512,512,True,83f9133fbc889faed03653bac0b37a5b02603b1120a057ccb49ca6fb88f8a3cf
unknown,5575,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5575.pgm,train,PPM,512,512,True,c2f8844db504caf3babf8f15b1bbe331bd46a48923b669df0f8c0598aeac1748
unknown,5576,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5576.pgm,train,PPM,512,512,True,0bf7a185ec75c2be0b26ca23fdce94c5251faf41b8cf34df48d2fb77b9c10162
unknown,5577,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5577.pgm,train,PPM,512,512,True,aa1652c0cb8b1da3b44bd986ce46dbcf6a9353560bc2d6943ce2e10c0ca9159f
unknown,5578,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5578.pgm,train,PPM,512,512,True,4472aa55cc77d8c99e474d39ec4347b6d1617ba271493f147d72b6b10c419224
unknown,5579,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5579.pgm,train,PPM,512,512,True,56a05112fb809c305f6aa4dd87e44c7a1c9850c4060e8af313d82f54ab7c2bd6
unknown,558,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\558.pgm,val,PPM,512,512,True,f3b13dcb70ccb1e37d3f15426ace419cc239f08f82660a050ca9778bbdd10941
unknown,5580,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5580.pgm,train,PPM,512,512,True,3cb70f14b2eac359d0f26d1fb079758a5f404863f94ee284b6f25b3d8caf98f4
unknown,5581,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5581.pgm,test,PPM,512,512,True,8ed82cdafac3c99a2a11afefb6c030f31da3dd1b9306f247414255bc56fb6d28
unknown,5582,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5582.pgm,train,PPM,512,512,True,f302a9f9ed9dc63cd4d57483cc2064302037c45e5a9095b76aa29eded1e71032
unknown,5583,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5583.pgm,val,PPM,512,512,True,adfd15795c0d95226f955b3cbbfdce9b73012916659be4ee3c2a9ebe57e01d91
unknown,5584,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5584.pgm,train,PPM,512,512,True,5c9cace342b98c601d390820fcbc17b049cbd29069449220a1640fcbf361368f
unknown,5585,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5585.pgm,train,PPM,512,512,True,e7f219a23a5e202eced90ccde972e5b7f412bab07c5c4e87256a401947a08815
unknown,5586,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5586.pgm,train,PPM,512,512,True,953f6a4acf4903fdbe98cd6eb2fb18c7a106c6e0927b527f70b15855438fe85b
unknown,5587,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5587.pgm,test,PPM,512,512,True,34c0a5a628389515f512d55d6d4e4e008886706450fee3ede8a7527bacdf3234
unknown,5588,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5588.pgm,train,PPM,512,512,True,951661e2b048447164450a5608062c967fe33835d479fe44385fb060b6f7a12b
unknown,5589,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5589.pgm,val,PPM,512,512,True,af044368a8ad64367f698be689760f9d52caa9a629818ce838890991210880a4
unknown,559,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\559.pgm,train,PPM,512,512,True,3b843d3d4503580faed7b035877f8cce9ce3b17187d574115ae546393722e59c
unknown,5590,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5590.pgm,train,PPM,512,512,True,483815f64dedfe6ec86da94102ce90ad480d812a5b178848ae4613d626fa828a
unknown,5591,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5591.pgm,train,PPM,512,512,True,04da8d65d8c6e7d06914b0efd6e6b9589c383c2f0433e6053fa7d9c90277411a
unknown,5592,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5592.pgm,train,PPM,512,512,True,d292d13f7cd4b5bfb09b867349c7e5e4b6da4000808a7aafec25b45ccf1e7b51
unknown,5593,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5593.pgm,train,PPM,512,512,True,176d11e39ae4c61e2618c053f9e7faf93ce92a517af183c53ca05f6517bab705
unknown,5594,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5594.pgm,train,PPM,512,512,True,60075d6ea10b1e8dcb643b653d33a78e6489bb0a7eafd2bbef37fc03c0344f27
unknown,5595,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5595.pgm,train,PPM,512,512,True,873a8cda8d86c7fca2692310ddb75eeca39b2c818749d61d17722cf5e6d05dc8
unknown,5596,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5596.pgm,train,PPM,512,512,True,bbae5dab2da4906ec5317b092f59e0ec142f9d1d636ed074d6256221f5955424
unknown,5597,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5597.pgm,train,PPM,512,512,True,05298ef8b3552d7a51798e6eb0e92c6285ca07d72e70376a3dac4b64576b1ee1
unknown,5598,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5598.pgm,train,PPM,512,512,True,2e95ba9a1f0e6c57a16742042d5b7f87f7bc7d5c1ba9312b02b87467f86aba95
unknown,5599,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5599.pgm,val,PPM,512,512,True,82a412d82a11fb573cc6b3d9be73d2c2f25583cd05ddfcda0748eae4fbf0b43d
unknown,56,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\56.pgm,train,PPM,512,512,True,92e6f00cd767d0fc885a1ca4226082a6b2435bb2579d69c174d56299ea11effd
unknown,560,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\560.pgm,train,PPM,512,512,True,04fdc3325fea90d81dbb7cc3a555ba31ae39b276a572ef0325cd006464a8c416
unknown,5600,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5600.pgm,train,PPM,512,512,True,5f7a44fb951fdac530fc63bb57cf542a81a6b9a058d65dfae810538927aa0748
unknown,5601,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5601.pgm,train,PPM,512,512,True,59572e994f0ad1949967750ec51a2331265265b222877e0acee5bc24ade7e7de
unknown,5602,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5602.pgm,train,PPM,512,512,True,3cf30ba21d9e59bf04ac3bb4e0d21067180a7fbda8ddfe0f3b3a8ff37949fe38
unknown,5603,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5603.pgm,train,PPM,512,512,True,6eaba7da02953cff9a791367224bd11559c06d8d5c5432c4317a2d869c51a05a
unknown,5604,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5604.pgm,val,PPM,512,512,True,b5b98195863d6880430506e9309f42c40dc3bbf38927b181b84f635cf7561862
unknown,5605,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5605.pgm,train,PPM,512,512,True,c7fb64a98788bb0eda0a860fa4ae7b3984157c1945caba4df206a4e9b486d31f
unknown,5606,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5606.pgm,train,PPM,512,512,True,7100b94e4d45c899040165e55c1b21b0cfd48edbfbfe10fa5dfc88a1e2b77629
unknown,5607,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5607.pgm,val,PPM,512,512,True,5bfdcd63182d478a31d945eeaccdb13604afdee2087b5f6ad6bf4566ae00cf38
unknown,5608,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5608.pgm,train,PPM,512,512,True,411f7a8a8777865add11cdf98916f1a8d8f832eff2fdbe0a8dbe89a63f26bc31
unknown,5609,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5609.pgm,test,PPM,512,512,True,3f80b1132519910dd31ded82ee4d5c3dca6844995d4a70ce6916d14db83fd808
unknown,561,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\561.pgm,train,PPM,512,512,True,14dafccc7e912dad30f6c1186e25a186571750705d02a92e15d1facd7d8c36c8
unknown,5610,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5610.pgm,train,PPM,512,512,True,6f7f45b45cb3232032e7a79eaf709a99ede89ed1f49325c40a767d76c4b13dd7
unknown,5611,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5611.pgm,train,PPM,512,512,True,23749cd02c4ce1ad57a0b9cf91871c1c5909e3c754a309827ad5298984fb8efa
unknown,5612,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5612.pgm,train,PPM,512,512,True,b3993e8d166e766b12402b644793023beac190bb12482253b3a9802ec64dc323
unknown,5613,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5613.pgm,test,PPM,512,512,True,c21056c4484d38728565a2bd6791e473c73795678d4a949cdb9664a579a9067c
unknown,5614,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5614.pgm,val,PPM,512,512,True,10913d117416afba5db666666ee2d9e5f9ce9a5ff2ba5e1e4ede5c15ebd55975
unknown,5615,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5615.pgm,val,PPM,512,512,True,38d651d7f282c0c6580e518996e4550a388aacd2bff68e8be50d281dab3e2068
unknown,5616,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5616.pgm,train,PPM,512,512,True,5f795d365c342b1e0e13cebb2b3eaab1159049f50556eb8be1573a0b575bc33f
unknown,5617,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5617.pgm,train,PPM,512,512,True,21394a368325470125a813644d6cbacacb8908a31b364f381fb495c87bfe0a17
unknown,5618,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5618.pgm,test,PPM,512,512,True,5a6bf7a0044b9166e6b208b64725de0c87eb8ebb6f174cce71cb4476118aa326
unknown,5619,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5619.pgm,train,PPM,512,512,True,d3c2864e2a3b05a68fbed43f413d7b8ba2c0818e890fa526f06eb0a495b64358
unknown,562,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\562.pgm,val,PPM,512,512,True,e4e025699226b284311626f054d0330323a6fa33e2b46931c417a93d16c3d0e4
unknown,5620,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5620.pgm,train,PPM,512,512,True,3a0b5b659a860b642ff2f7fe5fe93021bc23314a036577de03beefa73a85759a
unknown,5621,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5621.pgm,test,PPM,512,512,True,136ff6815b11378a5d05e049f58b26590c5adf94b1ed02871e1f84c8ec16f213
unknown,5622,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5622.pgm,test,PPM,512,512,True,2d97447a6d05c6c6cf613665f5cbeb77dfc703c35ceb818f54a42faef3760344
unknown,5623,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5623.pgm,train,PPM,512,512,True,bc64494bf69a5abb3dbd82f86d8142d010607a7826d3d48b303b5a6ed2640801
unknown,5624,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5624.pgm,test,PPM,512,512,True,c73df974ff50660ff771a327c81572b826a43f399c354fc64b0d828d6b1b3373
unknown,5625,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5625.pgm,train,PPM,512,512,True,938fee35555d81f649d363554898740e0812effb5f7ef483779d216eddef387f
unknown,5626,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5626.pgm,train,PPM,512,512,True,807b45bd9e3978e95b2ba292af62025ff400d086fab1d99950b8659474d69072
unknown,5627,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5627.pgm,train,PPM,512,512,True,1a8538d5f43b7b6b2d799b698b2e64aeec4501ed2852686e326f05adba57e3fa
unknown,5628,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5628.pgm,val,PPM,512,512,True,586f49034881ad2d4656588b9f45c3d18128b691aa09f7478a7e9954921bd884
unknown,5629,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5629.pgm,train,PPM,512,512,True,869de653ffc08456d7f8f5faa242d612a950a8d1e4efa880a0a5b606afb661c4
unknown,563,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\563.pgm,train,PPM,512,512,True,2c6f8bd25ee7021b15a4fb5e8184bcb9861f43c9d776f8f3dca22af295beea27
unknown,5630,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5630.pgm,train,PPM,512,512,True,99a03d89d4fbc0408b9b558a9b1be7ef0f7a360b5c66e26cbcd2dc74b0fe8037
unknown,5631,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5631.pgm,train,PPM,512,512,True,56d44c0f48660d8c345f87cf96d1d16aac547fa7d12bc3f926d08b3f7f712f33
unknown,5632,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5632.pgm,train,PPM,512,512,True,bb993b6e42abb1e74b8fcaa66fb6f29fc4116aa3f410210ed66e7b0fa493bb9c
unknown,5633,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5633.pgm,train,PPM,512,512,True,3cd3ec7c4a0b9a923796ec14caba3a16ca2da67bdf2e545709b33c408a657a80
unknown,5634,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5634.pgm,train,PPM,512,512,True,04d52fa8049be05ec178b1911f0a7d9f9dd184b4368b0e3a00b162a4d1fcbbf0
unknown,5635,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5635.pgm,train,PPM,512,512,True,beb1ef4b252a9490d92b13cbc9a63ab6b86205f99640507e831b7468d4cbe774
unknown,5636,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5636.pgm,val,PPM,512,512,True,69fee774b01badce7155ea45f473877248bffb7d00959df19dec027e68b7b8ed
unknown,5637,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5637.pgm,train,PPM,512,512,True,9254ba2b996cd732ed5e74b6c1aca639495b6784135809a4015e943cf861d344
unknown,5638,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5638.pgm,test,PPM,512,512,True,b8ac1d6d66bc15de7de3a873dd798c6c607c6a0dc47b5e80e19ae0d74cd82d2e
unknown,5639,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5639.pgm,test,PPM,512,512,True,bb391021cbf102a27e98f2662512fd5c9aaa6d9e220f78e3528c932ba013630b
unknown,564,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\564.pgm,train,PPM,512,512,True,d9ff7525221811af57b1f50de0343a7a08b07f15fc2f739cc7dad112ed1d4c2e
unknown,5640,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5640.pgm,train,PPM,512,512,True,81b299c0f13e07e8da035931932d9787c3de09fa00bbb7ec6a5a32b5775a037a
unknown,5641,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5641.pgm,val,PPM,512,512,True,e66050228b67ae62fa930e31a8e3f7d1e6e9c867feb26344283b47b38738c013
unknown,5642,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5642.pgm,train,PPM,512,512,True,5ab176d31bf2582fa7d7620f6f1f72cd90efb251e9c2985b900be0dd6b7756ae
unknown,5643,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5643.pgm,train,PPM,512,512,True,1440f0ecf0ee5f41f9c08d9474f9231c65d41fe3776a6b393d4e7f9d18d63e0c
unknown,5644,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5644.pgm,train,PPM,512,512,True,d30029c785102ea410f55c596ea31721f91334872c11382ff185af52a3186640
unknown,5645,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5645.pgm,train,PPM,512,512,True,350ab4d296a22ba842d71d617d6960e8116c5b118746bcdb2013b6cd9575335c
unknown,5646,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5646.pgm,train,PPM,512,512,True,b9dfcb2f78e478d56b4bb66eff492df246bcb3ee1171ee6518fef60c2fe74b6c
unknown,5647,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5647.pgm,val,PPM,512,512,True,c84b1ec523cb90c47a9e482bdf816cb55bce9f69329b89a1b06b09ec27cdaa1b
unknown,5648,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5648.pgm,train,PPM,512,512,True,e78ea30aeaeee913e8af7ec67c78aa3ab71e843d254faadfd976e5183505ae44
unknown,5649,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5649.pgm,train,PPM,512,512,True,19062b80be5256dda310ea98d7b02778c07c4f61f02ba6f6b882f5643208ce75
unknown,565,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\565.pgm,train,PPM,512,512,True,73dfdbdab9e7f40041c735c0231d35b91347d723aebb69777181afc4797b1158
unknown,5650,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5650.pgm,test,PPM,512,512,True,e9ea8c9e83a68e3274025a1a0ca7d24e6ad6bb14671505598f162644c43777cc
unknown,5651,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5651.pgm,test,PPM,512,512,True,b4af0144a3f81d5dd8eeb1e94df481993ed3a6d6ffaddaf650ccfafec66efe22
unknown,5652,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5652.pgm,val,PPM,512,512,True,f2b9090c4bdbb733592c03f268fda7b8a9c4012bb05e589973ec656439b7c113
unknown,5653,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5653.pgm,train,PPM,512,512,True,d454da259112a6270eaf10a7d654cfd4add27d92cea696e615fe1b850dc451a9
unknown,5654,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5654.pgm,test,PPM,512,512,True,4993fd97becabce9b419c3858c00525437a8303e1b7c65427545f93728127637
unknown,5655,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5655.pgm,train,PPM,512,512,True,6864f84aec06b74044380a6c315915fbf3546f7d8a4d02fbb4ba8486d4804759
unknown,5656,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5656.pgm,train,PPM,512,512,True,7320b7825592d170892b98f37880565716202a4edec9ddccf229d4d1edf5718e
unknown,5657,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5657.pgm,train,PPM,512,512,True,77726a1e488759c0c3476b84a045df4a7748ada224491ca8a78fc2a3b9e6d497
unknown,5658,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5658.pgm,train,PPM,512,512,True,beb82f89d64cabcc0401b8c24cde982d7a1b215c4530b023610f0d1bea03affc
unknown,5659,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5659.pgm,train,PPM,512,512,True,858348598513284e5c5c460436dddb4cb6df23612e558d7803cf21a7cab3ce2a
unknown,566,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\566.pgm,train,PPM,512,512,True,37785cac6e47bc9901b95a405dde147414e782fffc2a10ae17769f4a4add403c
unknown,5660,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5660.pgm,train,PPM,512,512,True,d74b755cc6d8742af66e37226d72290b60c70471decf26d5cf0f6aa876279dfb
unknown,5661,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5661.pgm,val,PPM,512,512,True,aadd8e37b3ee989dfee00a99c360767fb4619b74003e6bd42b4f4bbf44116db7
unknown,5662,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5662.pgm,train,PPM,512,512,True,b2c5a0d47e95d12b22d945c340e320c5cb56ffd0f6099c9728c1114ab9c0a29c
unknown,5663,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5663.pgm,val,PPM,512,512,True,7c60c58966ee550fd8476fbe3d91cb41c10ca33747cc1c13c28d8d9080641412
unknown,5664,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5664.pgm,train,PPM,512,512,True,d00888fc4579039b93e99c1f3f4c96c6b6f2c4111895f1f39de2f1a79078932f
unknown,5665,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5665.pgm,train,PPM,512,512,True,380a038e7fd6c24daaa1aa9636352393ee568d688225aa9b709c5e8c116c6e0c
unknown,5666,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5666.pgm,train,PPM,512,512,True,8f4acc42b8ff0324144ee53167cb8250c3963a84761bf44a1670c49d10f7ec77
unknown,5667,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5667.pgm,train,PPM,512,512,True,01dee1e48ee136499207eb92b1e9e2c0633f6ca4b71583beef8b33b9e79d4b76
unknown,5668,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5668.pgm,train,PPM,512,512,True,52eb1f0dbc2dde90a54543960ebe26de2fe9e99ed92593896d93857360d10304
unknown,5669,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5669.pgm,train,PPM,512,512,True,50c3f371d653f9b3f46abbca47bedaa43070f2827c598072f35b9c886da3a958
unknown,567,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\567.pgm,val,PPM,512,512,True,fb8118f4b155a967762b54ccc67fa3df7be1bcdfef4d2ca2ab4e168624a3f0d0
unknown,5670,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5670.pgm,train,PPM,512,512,True,12ffb032c3459aa220110568051c826aaeac1c7e692fb182870af4b634798f82
unknown,5671,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5671.pgm,train,PPM,512,512,True,f68d073e8f0f5845560ebd0950b7ddd2398c82774977e9cae0ab9485b9962f28
unknown,5672,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5672.pgm,test,PPM,512,512,True,5aaac85c36539ba43dedabda3d33c83dac352a6069a684f983041b85797b8a05
unknown,5673,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5673.pgm,train,PPM,512,512,True,c675e78d99f2bc64758458cbad0a83b19304a3e5ca1421b923c0418baa0c0203
unknown,5674,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5674.pgm,train,PPM,512,512,True,3cca24265ad2be8a473bca373270d356c087dc13ab1a5d6acca8fbc8c06392a5
unknown,5675,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5675.pgm,val,PPM,512,512,True,d74f023357951cf0105f74c4323dfdde6de7945ed5d78517c4cffbf0bcb7d0f9
unknown,5676,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5676.pgm,val,PPM,512,512,True,2efcd8b95a4c653d0bb08248aee1932f4bbf82876eb62d6ffe67157bf1b4341d
unknown,5677,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5677.pgm,val,PPM,512,512,True,7a7fe4c30fbaa84076c711c9a88cf5a5d3965f014d484797d399c6f03edc95cd
unknown,5678,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5678.pgm,train,PPM,512,512,True,e934d1c30e30851d5d8b4e0d607e9939924ed8716cf2ed611f93816b77fb2564
unknown,5679,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5679.pgm,train,PPM,512,512,True,0319b61a198ea1a879e8200563efc79319be9e3558035081d7c9553be8c8646d
unknown,568,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\568.pgm,train,PPM,512,512,True,fa1fb3990852552fdcad947c18ca76f37390b07c7bf43f61c5a40fb63faedfc5
unknown,5680,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5680.pgm,test,PPM,512,512,True,46f158c7e88edd37003262f16f8b9ab134017d64831bd76c548c6c4f89a2a342
unknown,5681,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5681.pgm,train,PPM,512,512,True,165567322ce21e54a5786cc243ad930d90fc3804a13adf1f631b76ebc17d840b
unknown,5682,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5682.pgm,train,PPM,512,512,True,b1d71d2438827f56712348a372d4fe01425806d5539caed0996f16ee8ad3d314
unknown,5683,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5683.pgm,val,PPM,512,512,True,4844e1d3c7fdb113cd9bab7d3ee22b5d0fbcfaeddea1cfd180f4b6d21b3386e2
unknown,5684,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5684.pgm,test,PPM,512,512,True,99fb5bff32c9484c763de907ee1ba6a93d020e8f815eae179def539f6580037d
unknown,5685,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5685.pgm,train,PPM,512,512,True,402b1bdb7e78d8849b725c1330105ba4d8ad1f3c1680f9bbfa8cb0a4c8152cf6
unknown,5686,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5686.pgm,train,PPM,512,512,True,798b9675ca3cfb70ab6652ca7cc2870538df201d2d609d0fce85531af5c35dbb
unknown,5687,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5687.pgm,train,PPM,512,512,True,24f0116531e9ff28528957861382593222d307fdc46a87e23669beab360e2c0a
unknown,5688,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5688.pgm,test,PPM,512,512,True,78e857e62722f4246a0cc4b270a89db98bfdcc73bbfe4e994168971870e8f794
unknown,5689,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5689.pgm,train,PPM,512,512,True,7fe61fc0583df5cc75b830ad71270fead1d8fd6916cbdb0b40a748759a1fa78f
unknown,569,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\569.pgm,test,PPM,512,512,True,e923c16e8623f31afc5632f42eaa149a7fca3d2e2bc07cffa53c8dd412d06214
unknown,5690,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5690.pgm,val,PPM,512,512,True,0425ed814a3d5907a2fde83d590624e5a9b21a04ea84f8b7f3368e3170c19bd8
unknown,5691,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5691.pgm,val,PPM,512,512,True,9c7c7bf93ae6c52fe40d7451d3ffa8b494db0095c3f99843c488744d7e34d724
unknown,5692,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5692.pgm,train,PPM,512,512,True,d821bcb1c32639f4ed453318963416ce137ad9f566becdff82ffdd18d4c98f65
unknown,5693,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5693.pgm,train,PPM,512,512,True,37e10c496c580c1f549a795febf7d351e8eaf34358816d7dbb846140da220977
unknown,5694,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5694.pgm,test,PPM,512,512,True,96d0bbd9dc41a2dacff745e09dcefd28d8580563b097909e28ea5b20ab73fb7c
unknown,5695,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5695.pgm,train,PPM,512,512,True,d0825bc05a3efeb689a7e1aed1b2f5c3ad20301cc8a570238c11256cc514d23b
unknown,5696,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5696.pgm,train,PPM,512,512,True,2b48b0221a4efaf482c635accde7f9dae32c8d2e6f44149329bb2c9d8a072b5a
unknown,5697,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5697.pgm,train,PPM,512,512,True,54dced3e5365655425481fe7ef3a231a6307da9df91d8dcae4561563296d2fc3
unknown,5698,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5698.pgm,test,PPM,512,512,True,0261eda52eb776a3f163c1efef16ac34acaf4119dce23763a48620cc76dcc650
unknown,5699,C:\Users\hami 4\Desktop\project\BOSSbase_1.01\5699.pgm,train,PPM,512,512,True,9b60d79096fe0759ddd2477d7c39654cf4c50866b8a96b2976def726ea8adfec
